2042,26:0.03846153989434242 44:0.03846153989434242 168:0.03846153989434242 424:0.03846153989434242 546:0.03846153989434242 629:0.03846153989434242 699:0.03846153989434242 831:0.03846153989434242 835:0.03846153989434242 859:0.03846153989434242 1068:0.03846153989434242 1212:0.03846153989434242 1618:0.03846153989434242 1984:0.03846153989434242 2060:0.03846153989434242 2061:0.03846153989434242 2123:0.03846153989434242 2239:0.03846153989434242 2298:0.03846153989434242 2323:0.03846153989434242 2328:0.03846153989434242 2443:0.03846153989434242 2604:0.03846153989434242 2941:0.03846153989434242 3013:0.03846153989434242 3424:0.03846153989434242
2043,14:0.02857142873108387 87:0.02857142873108387 165:0.02857142873108387 166:0.02857142873108387 168:0.02857142873108387 210:0.02857142873108387 254:0.02857142873108387 387:0.02857142873108387 433:0.02857142873108387 554:0.02857142873108387 601:0.02857142873108387 629:0.02857142873108387 721:0.02857142873108387 777:0.02857142873108387 805:0.02857142873108387 855:0.02857142873108387 1038:0.02857142873108387 1128:0.02857142873108387 1218:0.02857142873108387 1262:0.02857142873108387 1346:0.02857142873108387 1623:0.02857142873108387 1664:0.02857142873108387 2139:0.02857142873108387 2521:0.02857142873108387 2568:0.02857142873108387 2599:0.02857142873108387 2615:0.02857142873108387 2719:0.02857142873108387 2839:0.02857142873108387 3120:0.02857142873108387 3184:0.02857142873108387 3501:0.02857142873108387 3577:0.02857142873108387 3605:0.02857142873108387
2044,102:0.05882352963089943 128:0.05882352963089943 464:0.05882352963089943 468:0.05882352963089943 528:0.05882352963089943 1093:0.05882352963089943 1131:0.05882352963089943 1194:0.05882352963089943 1327:0.05882352963089943 1541:0.05882352963089943 1635:0.05882352963089943 2063:0.05882352963089943 2852:0.05882352963089943 2897:0.05882352963089943 2988:0.05882352963089943 3272:0.05882352963089943 3529:0.05882352963089943
2045,32:0.03846153989434242 102:0.03846153989434242 111:0.03846153989434242 168:0.03846153989434242 206:0.03846153989434242 553:0.03846153989434242 570:0.03846153989434242 853:0.03846153989434242 862:0.03846153989434242 1487:0.03846153989434242 1634:0.03846153989434242 1821:0.03846153989434242 1854:0.03846153989434242 1920:0.03846153989434242 2059:0.03846153989434242 2087:0.03846153989434242 2172:0.03846153989434242 2349:0.03846153989434242 2429:0.03846153989434242 2568:0.03846153989434242 2668:0.03846153989434242 2796:0.03846153989434242 2952:0.03846153989434242 3184:0.03846153989434242 3312:0.03846153989434242 3502:0.03846153989434242
2046,75:0.03125 102:0.03125 200:0.03125 229:0.03125 629:0.03125 699:0.03125 753:0.03125 762:0.03125 786:0.03125 798:0.03125 812:0.03125 939:0.03125 1037:0.03125 1060:0.03125 1343:0.03125 1523:0.03125 1577:0.03125 1613:0.03125 1868:0.03125 1968:0.03125 2039:0.03125 2085:0.03125 2543:0.03125 2563:0.03125 2637:0.03125 2884:0.03125 2970:0.03125 3058:0.03125 3092:0.03125 3346:0.03125 3429:0.03125 3514:0.03125
2047,229:0.03125 230:0.03125 258:0.03125 407:0.03125 531:0.03125 546:0.03125 667:0.03125 688:0.03125 739:0.03125 878:0.03125 995:0.03125 1073:0.03125 1392:0.03125 1834:0.03125 2085:0.03125 2107:0.03125 2185:0.03125 2249:0.03125 2405:0.03125 2448:0.03125 2594:0.03125 2627:0.03125 2679:0.03125 2737:0.03125 2741:0.03125 2749:0.03125 2752:0.03125 3163:0.03125 3254:0.03125 3255:0.03125 3257:0.03125 3579:0.03125
2048,35:0.03846153989434242 136:0.03846153989434242 418:0.03846153989434242 487:0.03846153989434242 615:0.03846153989434242 654:0.03846153989434242 773:0.03846153989434242 1302:0.03846153989434242 1551:0.03846153989434242 1588:0.03846153989434242 1646:0.03846153989434242 1797:0.03846153989434242 1978:0.03846153989434242 1979:0.03846153989434242 2085:0.03846153989434242 2109:0.03846153989434242 2226:0.03846153989434242 2275:0.03846153989434242 2368:0.03846153989434242 2374:0.03846153989434242 2539:0.03846153989434242 2568:0.03846153989434242 2592:0.03846153989434242 2683:0.03846153989434242 3429:0.03846153989434242 3644:0.03846153989434242
2049,18:0.03125 179:0.03125 239:0.03125 411:0.03125 615:0.03125 672:0.03125 808:0.03125 816:0.03125 1002:0.03125 1312:0.03125 1505:0.03125 1595:0.03125 1682:0.03125 1723:0.03125 1863:0.03125 1881:0.03125 2123:0.03125 2216:0.03125 2521:0.03125 2565:0.03125 2618:0.03125 2748:0.03125 2952:0.03125 3029:0.03125 3050:0.03125 3181:0.03125 3189:0.03125 3444:0.03125 3497:0.03125 3552:0.03125 3640:0.03125 3673:0.03125
2050,24:0.02777777798473835 44:0.02777777798473835 65:0.02777777798473835 88:0.02777777798473835 165:0.02777777798473835 200:0.02777777798473835 244:0.02777777798473835 286:0.02777777798473835 418:0.02777777798473835 554:0.02777777798473835 579:0.02777777798473835 597:0.02777777798473835 601:0.02777777798473835 762:0.02777777798473835 765:0.02777777798473835 808:0.02777777798473835 930:0.02777777798473835 1046:0.02777777798473835 1213:0.02777777798473835 1220:0.02777777798473835 1303:0.02777777798473835 1613:0.02777777798473835 1619:0.02777777798473835 1944:0.02777777798473835 1977:0.02777777798473835 2013:0.02777777798473835 2086:0.02777777798473835 2319:0.02777777798473835 2515:0.02777777798473835 2568:0.02777777798473835 2570:0.02777777798473835 2594:0.02777777798473835 2978:0.02777777798473835 3131:0.02777777798473835 3213:0.02777777798473835 3599:0.02777777798473835
2051,286:0.02777777798473835 387:0.02777777798473835 452:0.02777777798473835 465:0.02777777798473835 466:0.02777777798473835 570:0.02777777798473835 600:0.02777777798473835 681:0.02777777798473835 878:0.02777777798473835 939:0.02777777798473835 1048:0.02777777798473835 1079:0.02777777798473835 1512:0.02777777798473835 1730:0.02777777798473835 2143:0.02777777798473835 2155:0.02777777798473835 2329:0.02777777798473835 2377:0.02777777798473835 2405:0.02777777798473835 2436:0.02777777798473835 2531:0.02777777798473835 2563:0.02777777798473835 2565:0.02777777798473835 2578:0.02777777798473835 2615:0.02777777798473835 2691:0.02777777798473835 2741:0.02777777798473835 2752:0.02777777798473835 2839:0.02777777798473835 2869:0.02777777798473835 3053:0.02777777798473835 3228:0.02777777798473835 3413:0.02777777798473835 3520:0.02777777798473835 3559:0.02777777798473835 3697:0.02777777798473835
2052,44:0.03448275849223137 65:0.03448275849223137 110:0.03448275849223137 286:0.03448275849223137 418:0.03448275849223137 582:0.03448275849223137 604:0.03448275849223137 881:0.03448275849223137 950:0.03448275849223137 1073:0.03448275849223137 1169:0.03448275849223137 1177:0.03448275849223137 1302:0.03448275849223137 1351:0.03448275849223137 1555:0.03448275849223137 1613:0.03448275849223137 1763:0.03448275849223137 1868:0.03448275849223137 1909:0.03448275849223137 2052:0.03448275849223137 2172:0.03448275849223137 2436:0.03448275849223137 2555:0.03448275849223137 2563:0.03448275849223137 2744:0.03448275849223137 2818:0.03448275849223137 3019:0.03448275849223137 3136:0.03448275849223137 3278:0.03448275849223137
2053,102:0.03846153989434242 133:0.03846153989434242 242:0.03846153989434242 244:0.03846153989434242 272:0.03846153989434242 437:0.03846153989434242 600:0.03846153989434242 613:0.03846153989434242 805:0.03846153989434242 859:0.03846153989434242 1089:0.03846153989434242 1242:0.03846153989434242 1478:0.03846153989434242 1541:0.03846153989434242 1610:0.03846153989434242 1916:0.03846153989434242 2338:0.03846153989434242 2374:0.03846153989434242 2521:0.03846153989434242 2565:0.03846153989434242 2752:0.03846153989434242 2884:0.03846153989434242 3122:0.03846153989434242 3492:0.03846153989434242 3605:0.03846153989434242 3647:0.03846153989434242
2054,6:0.02857142873108387 18:0.02857142873108387 65:0.02857142873108387 245:0.02857142873108387 247:0.02857142873108387 334:0.02857142873108387 470:0.02857142873108387 620:0.02857142873108387 625:0.02857142873108387 639:0.02857142873108387 683:0.02857142873108387 808:0.02857142873108387 1000:0.02857142873108387 1034:0.02857142873108387 1167:0.02857142873108387 1468:0.02857142873108387 1665:0.02857142873108387 1738:0.02857142873108387 1842:0.02857142873108387 1923:0.02857142873108387 2093:0.02857142873108387 2130:0.02857142873108387 2143:0.02857142873108387 2185:0.02857142873108387 2186:0.02857142873108387 2290:0.02857142873108387 2342:0.02857142873108387 2387:0.02857142873108387 2394:0.02857142873108387 2568:0.02857142873108387 2576:0.02857142873108387 2615:0.02857142873108387 3403:0.02857142873108387 3512:0.02857142873108387 3637:0.02857142873108387
2055,65:0.0357142873108387 165:0.0357142873108387 235:0.0357142873108387 418:0.0357142873108387 537:0.0357142873108387 699:0.0357142873108387 727:0.0357142873108387 739:0.0357142873108387 855:0.0357142873108387 1250:0.0357142873108387 1327:0.0357142873108387 1624:0.0357142873108387 1807:0.0357142873108387 1866:0.0357142873108387 1987:0.0357142873108387 2139:0.0357142873108387 2266:0.0357142873108387 2686:0.0357142873108387 2783:0.0357142873108387 2952:0.0357142873108387 3142:0.0357142873108387 3228:0.0357142873108387 3232:0.0357142873108387 3348:0.0357142873108387 3579:0.0357142873108387 3605:0.0357142873108387 3647:0.0357142873108387 3671:0.0357142873108387
2056,18:0.0416666679084301 44:0.0416666679084301 87:0.0416666679084301 225:0.0416666679084301 805:0.0416666679084301 1011:0.0416666679084301 1186:0.0416666679084301 1564:0.0416666679084301 1734:0.0416666679084301 1868:0.0416666679084301 1936:0.0416666679084301 2065:0.0416666679084301 2091:0.0416666679084301 2389:0.0416666679084301 2390:0.0416666679084301 2576:0.0416666679084301 2686:0.0416666679084301 2704:0.0416666679084301 3016:0.0416666679084301 3092:0.0416666679084301 3099:0.0416666679084301 3377:0.0416666679084301 3501:0.0416666679084301 3599:0.0416666679084301
2057,77:0.03846153989434242 125:0.03846153989434242 168:0.03846153989434242 510:0.03846153989434242 532:0.03846153989434242 613:0.03846153989434242 729:0.03846153989434242 753:0.03846153989434242 881:0.03846153989434242 1060:0.03846153989434242 1264:0.03846153989434242 1334:0.03846153989434242 1338:0.03846153989434242 1500:0.03846153989434242 1831:0.03846153989434242 1846:0.03846153989434242 1868:0.03846153989434242 1987:0.03846153989434242 2568:0.03846153989434242 2686:0.03846153989434242 2750:0.03846153989434242 3148:0.03846153989434242 3330:0.03846153989434242 3454:0.03846153989434242 3640:0.03846153989434242 3671:0.03846153989434242
2058,40:0.02777777798473835 329:0.02777777798473835 550:0.02777777798473835 657:0.02777777798473835 818:0.02777777798473835 855:0.02777777798473835 984:0.02777777798473835 1083:0.02777777798473835 1112:0.02777777798473835 1351:0.02777777798473835 1360:0.02777777798473835 1516:0.02777777798473835 1588:0.02777777798473835 1634:0.02777777798473835 1664:0.02777777798473835 1701:0.02777777798473835 1847:0.02777777798473835 1925:0.02777777798473835 1948:0.02777777798473835 1982:0.02777777798473835 2113:0.02777777798473835 2146:0.02777777798473835 2448:0.02777777798473835 2484:0.02777777798473835 2490:0.02777777798473835 2541:0.02777777798473835 2565:0.02777777798473835 2592:0.02777777798473835 2618:0.02777777798473835 2876:0.02777777798473835 2879:0.02777777798473835 3078:0.02777777798473835 3228:0.02777777798473835 3472:0.02777777798473835 3530:0.02777777798473835 3577:0.02777777798473835
2059,65:0.02777777798473835 200:0.02777777798473835 230:0.02777777798473835 247:0.02777777798473835 283:0.02777777798473835 286:0.02777777798473835 407:0.02777777798473835 579:0.02777777798473835 601:0.02777777798473835 637:0.02777777798473835 917:0.02777777798473835 995:0.02777777798473835 1011:0.02777777798473835 1177:0.02777777798473835 1286:0.02777777798473835 1498:0.02777777798473835 1613:0.02777777798473835 1654:0.02777777798473835 1738:0.02777777798473835 1936:0.02777777798473835 2182:0.02777777798473835 2185:0.02777777798473835 2364:0.02777777798473835 2374:0.02777777798473835 2387:0.02777777798473835 2405:0.02777777798473835 2516:0.02777777798473835 2565:0.02777777798473835 2735:0.02777777798473835 2741:0.02777777798473835 2868:0.02777777798473835 3016:0.02777777798473835 3455:0.02777777798473835 3563:0.02777777798473835 3644:0.02777777798473835 3671:0.02777777798473835
2060,41:0.03125 102:0.03125 165:0.03125 245:0.03125 452:0.03125 510:0.03125 526:0.03125 739:0.03125 812:0.03125 835:0.03125 878:0.03125 1335:0.03125 1516:0.03125 1541:0.03125 1570:0.03125 1689:0.03125 1899:0.03125 2061:0.03125 2539:0.03125 2570:0.03125 2604:0.03125 2618:0.03125 2855:0.03125 3030:0.03125 3122:0.03125 3161:0.03125 3191:0.03125 3257:0.03125 3324:0.03125 3333:0.03125 3413:0.03125 3525:0.03125
2061,32:0.03703703731298447 147:0.03703703731298447 211:0.03703703731298447 256:0.03703703731298447 481:0.03703703731298447 535:0.03703703731298447 657:0.03703703731298447 789:0.03703703731298447 853:0.03703703731298447 865:0.03703703731298447 1104:0.03703703731298447 1245:0.03703703731298447 1332:0.03703703731298447 1343:0.03703703731298447 1555:0.03703703731298447 1578:0.03703703731298447 1932:0.03703703731298447 2113:0.03703703731298447 2489:0.03703703731298447 2563:0.03703703731298447 2565:0.03703703731298447 2846:0.03703703731298447 3184:0.03703703731298447 3340:0.03703703731298447 3413:0.03703703731298447 3472:0.03703703731298447 3571:0.03703703731298447
2062,16:0.02857142873108387 114:0.02857142873108387 168:0.02857142873108387 395:0.02857142873108387 411:0.02857142873108387 497:0.02857142873108387 507:0.02857142873108387 565:0.02857142873108387 615:0.02857142873108387 729:0.02857142873108387 732:0.02857142873108387 850:0.02857142873108387 975:0.02857142873108387 1040:0.02857142873108387 1244:0.02857142873108387 1398:0.02857142873108387 1545:0.02857142873108387 1615:0.02857142873108387 2175:0.02857142873108387 2290:0.02857142873108387 2572:0.02857142873108387 2615:0.02857142873108387 2704:0.02857142873108387 2733:0.02857142873108387 2736:0.02857142873108387 2740:0.02857142873108387 2911:0.02857142873108387 3032:0.02857142873108387 3116:0.02857142873108387 3228:0.02857142873108387 3288:0.02857142873108387 3447:0.02857142873108387 3466:0.02857142873108387 3470:0.02857142873108387 3579:0.02857142873108387
2063,78:0.02500000037252903 110:0.02500000037252903 146:0.02500000037252903 165:0.02500000037252903 242:0.02500000037252903 271:0.02500000037252903 601:0.02500000037252903 617:0.02500000037252903 672:0.02500000037252903 673:0.02500000037252903 729:0.02500000037252903 752:0.02500000037252903 967:0.02500000037252903 1068:0.02500000037252903 1213:0.02500000037252903 1391:0.02500000037252903 1450:0.02500000037252903 1621:0.02500000037252903 1623:0.02500000037252903 1748:0.02500000037252903 1889:0.02500000037252903 1968:0.02500000037252903 2082:0.02500000037252903 2142:0.02500000037252903 2374:0.02500000037252903 2604:0.02500000037252903 2618:0.02500000037252903 2741:0.02500000037252903 2902:0.02500000037252903 2959:0.02500000037252903 3071:0.02500000037252903 3073:0.02500000037252903 3097:0.02500000037252903 3131:0.02500000037252903 3425:0.02500000037252903 3429:0.02500000037252903 3467:0.02500000037252903 3579:0.02500000037252903 3605:0.02500000037252903 3647:0.02500000037252903
2064,102:0.03030303120613098 124:0.03030303120613098 278:0.03030303120613098 418:0.03030303120613098 437:0.03030303120613098 565:0.03030303120613098 601:0.03030303120613098 816:0.03030303120613098 878:0.03030303120613098 995:0.03030303120613098 1449:0.03030303120613098 1623:0.03030303120613098 1798:0.03030303120613098 1803:0.03030303120613098 1831:0.03030303120613098 2338:0.03030303120613098 2374:0.03030303120613098 2519:0.03030303120613098 2568:0.03030303120613098 2641:0.03030303120613098 2658:0.03030303120613098 2720:0.03030303120613098 2752:0.03030303120613098 2884:0.03030303120613098 2987:0.03030303120613098 2990:0.03030303120613098 3126:0.03030303120613098 3257:0.03030303120613098 3345:0.03030303120613098 3472:0.03030303120613098 3579:0.03030303120613098 3605:0.03030303120613098 3647:0.03030303120613098
2065,360:0.03333333507180214 615:0.03333333507180214 712:0.03333333507180214 818:0.03333333507180214 1050:0.03333333507180214 1086:0.03333333507180214 1351:0.03333333507180214 1471:0.03333333507180214 1566:0.03333333507180214 1574:0.03333333507180214 1589:0.03333333507180214 1618:0.03333333507180214 1634:0.03333333507180214 1653:0.03333333507180214 1889:0.03333333507180214 1931:0.03333333507180214 1980:0.03333333507180214 2035:0.03333333507180214 2310:0.03333333507180214 2417:0.03333333507180214 2470:0.03333333507180214 2604:0.03333333507180214 2724:0.03333333507180214 2786:0.03333333507180214 2851:0.03333333507180214 2927:0.03333333507180214 3470:0.03333333507180214 3472:0.03333333507180214 3535:0.03333333507180214 3622:0.03333333507180214
2066,65:0.03448275849223137 169:0.03448275849223137 227:0.03448275849223137 277:0.03448275849223137 288:0.03448275849223137 336:0.03448275849223137 776:0.03448275849223137 805:0.03448275849223137 809:0.03448275849223137 944:0.03448275849223137 1193:0.03448275849223137 1249:0.03448275849223137 1299:0.03448275849223137 1613:0.03448275849223137 1616:0.03448275849223137 1650:0.03448275849223137 1790:0.03448275849223137 1987:0.03448275849223137 2143:0.03448275849223137 2394:0.03448275849223137 2405:0.03448275849223137 2509:0.03448275849223137 2773:0.03448275849223137 2892:0.03448275849223137 2895:0.03448275849223137 2976:0.03448275849223137 3422:0.03448275849223137 3425:0.03448275849223137 3671:0.03448275849223137
2067,170:0.032258063554763794 218:0.032258063554763794 275:0.032258063554763794 435:0.032258063554763794 699:0.032258063554763794 729:0.032258063554763794 805:0.032258063554763794 865:0.032258063554763794 1011:0.032258063554763794 1160:0.032258063554763794 1213:0.032258063554763794 1262:0.032258063554763794 1371:0.032258063554763794 1516:0.032258063554763794 1541:0.032258063554763794 1575:0.032258063554763794 1581:0.032258063554763794 1623:0.032258063554763794 1932:0.032258063554763794 2220:0.032258063554763794 2483:0.032258063554763794 2539:0.032258063554763794 2618:0.032258063554763794 2892:0.032258063554763794 2893:0.032258063554763794 3085:0.032258063554763794 3184:0.032258063554763794 3262:0.032258063554763794 3330:0.032258063554763794 3525:0.032258063554763794 3577:0.032258063554763794
2068,11:0.03333333507180214 125:0.03333333507180214 168:0.03333333507180214 206:0.03333333507180214 278:0.03333333507180214 387:0.03333333507180214 407:0.03333333507180214 595:0.03333333507180214 657:0.03333333507180214 729:0.03333333507180214 762:0.03333333507180214 831:0.03333333507180214 1274:0.03333333507180214 1416:0.03333333507180214 1467:0.03333333507180214 1611:0.03333333507180214 1623:0.03333333507180214 1841:0.03333333507180214 2143:0.03333333507180214 2191:0.03333333507180214 2330:0.03333333507180214 2570:0.03333333507180214 2641:0.03333333507180214 2683:0.03333333507180214 2733:0.03333333507180214 2740:0.03333333507180214 2965:0.03333333507180214 3030:0.03333333507180214 3163:0.03333333507180214 3501:0.03333333507180214
2069,65:0.03333333507180214 123:0.03333333507180214 165:0.03333333507180214 197:0.03333333507180214 222:0.03333333507180214 247:0.03333333507180214 249:0.03333333507180214 315:0.03333333507180214 805:0.03333333507180214 811:0.03333333507180214 855:0.03333333507180214 1274:0.03333333507180214 1516:0.03333333507180214 2172:0.03333333507180214 2398:0.03333333507180214 2448:0.03333333507180214 2483:0.03333333507180214 2612:0.03333333507180214 2733:0.03333333507180214 2741:0.03333333507180214 2873:0.03333333507180214 3047:0.03333333507180214 3110:0.03333333507180214 3115:0.03333333507180214 3150:0.03333333507180214 3213:0.03333333507180214 3312:0.03333333507180214 3325:0.03333333507180214 3472:0.03333333507180214 3480:0.03333333507180214
2070,25:0.03999999910593033 244:0.03999999910593033 424:0.03999999910593033 468:0.03999999910593033 613:0.03999999910593033 814:0.03999999910593033 878:0.03999999910593033 1187:0.03999999910593033 1274:0.03999999910593033 1302:0.03999999910593033 1514:0.03999999910593033 1528:0.03999999910593033 1596:0.03999999910593033 1623:0.03999999910593033 1976:0.03999999910593033 2169:0.03999999910593033 2230:0.03999999910593033 2288:0.03999999910593033 2563:0.03999999910593033 2741:0.03999999910593033 2752:0.03999999910593033 2809:0.03999999910593033 3257:0.03999999910593033 3313:0.03999999910593033 3644:0.03999999910593033
2071,154:0.03333333507180214 168:0.03333333507180214 278:0.03333333507180214 349:0.03333333507180214 545:0.03333333507180214 750:0.03333333507180214 753:0.03333333507180214 808:0.03333333507180214 1239:0.03333333507180214 1279:0.03333333507180214 1378:0.03333333507180214 1618:0.03333333507180214 1620:0.03333333507180214 1662:0.03333333507180214 1823:0.03333333507180214 1932:0.03333333507180214 2064:0.03333333507180214 2290:0.03333333507180214 2298:0.03333333507180214 2740:0.03333333507180214 2941:0.03333333507180214 2972:0.03333333507180214 3185:0.03333333507180214 3288:0.03333333507180214 3322:0.03333333507180214 3432:0.03333333507180214 3472:0.03333333507180214 3527:0.03333333507180214 3599:0.03333333507180214 3640:0.03333333507180214
2072,45:0.03448275849223137 236:0.03448275849223137 433:0.03448275849223137 673:0.03448275849223137 758:0.03448275849223137 961:0.03448275849223137 1011:0.03448275849223137 1139:0.03448275849223137 1262:0.03448275849223137 1350:0.03448275849223137 1620:0.03448275849223137 1623:0.03448275849223137 1635:0.03448275849223137 2128:0.03448275849223137 2139:0.03448275849223137 2405:0.03448275849223137 2680:0.03448275849223137 2704:0.03448275849223137 2730:0.03448275849223137 2741:0.03448275849223137 3099:0.03448275849223137 3104:0.03448275849223137 3161:0.03448275849223137 3184:0.03448275849223137 3298:0.03448275849223137 3472:0.03448275849223137 3535:0.03448275849223137 3577:0.03448275849223137 3647:0.03448275849223137
2073,38:0.02631578966975212 82:0.02631578966975212 87:0.02631578966975212 140:0.02631578966975212 392:0.02631578966975212 523:0.02631578966975212 601:0.02631578966975212 635:0.02631578966975212 845:0.02631578966975212 1029:0.02631578966975212 1037:0.02631578966975212 1038:0.02631578966975212 1071:0.02631578966975212 1191:0.02631578966975212 1250:0.02631578966975212 1500:0.02631578966975212 1605:0.02631578966975212 1623:0.02631578966975212 1868:0.02631578966975212 1968:0.02631578966975212 1987:0.02631578966975212 2053:0.02631578966975212 2085:0.02631578966975212 2143:0.02631578966975212 2248:0.02631578966975212 2249:0.02631578966975212 2330:0.02631578966975212 2509:0.02631578966975212 2539:0.02631578966975212 2568:0.02631578966975212 2701:0.02631578966975212 2790:0.02631578966975212 2838:0.02631578966975212 2994:0.02631578966975212 3034:0.02631578966975212 3230:0.02631578966975212 3515:0.02631578966975212 3657:0.02631578966975212
2074,37:0.023255813866853714 65:0.023255813866853714 300:0.023255813866853714 509:0.023255813866853714 539:0.023255813866853714 636:0.023255813866853714 752:0.023255813866853714 822:0.023255813866853714 939:0.023255813866853714 1066:0.023255813866853714 1158:0.023255813866853714 1205:0.023255813866853714 1239:0.023255813866853714 1248:0.023255813866853714 1294:0.023255813866853714 1300:0.023255813866853714 1312:0.023255813866853714 1399:0.023255813866853714 1567:0.023255813866853714 1610:0.023255813866853714 1627:0.023255813866853714 1846:0.023255813866853714 1892:0.023255813866853714 1936:0.023255813866853714 1940:0.023255813866853714 2486:0.023255813866853714 2523:0.023255813866853714 2525:0.023255813866853714 2563:0.023255813866853714 2576:0.023255813866853714 2615:0.023255813866853714 2648:0.023255813866853714 2683:0.023255813866853714 2716:0.023255813866853714 2740:0.023255813866853714 2924:0.023255813866853714 2988:0.023255813866853714 3058:0.023255813866853714 3088:0.023255813866853714 3206:0.023255813866853714 3441:0.023255813866853714 3564:0.023255813866853714 3647:0.023255813866853714
2075,13:0.03703703731298447 87:0.03703703731298447 102:0.03703703731298447 246:0.03703703731298447 380:0.03703703731298447 511:0.03703703731298447 570:0.03703703731298447 571:0.03703703731298447 637:0.03703703731298447 753:0.03703703731298447 986:0.03703703731298447 1038:0.03703703731298447 1090:0.03703703731298447 1163:0.03703703731298447 1210:0.03703703731298447 1213:0.03703703731298447 1269:0.03703703731298447 1276:0.03703703731298447 1573:0.03703703731298447 1868:0.03703703731298447 1918:0.03703703731298447 2071:0.03703703731298447 2319:0.03703703731298447 2433:0.03703703731298447 2539:0.03703703731298447 3088:0.03703703731298447 3126:0.03703703731298447
2076,12:0.02857142873108387 87:0.02857142873108387 146:0.02857142873108387 294:0.02857142873108387 527:0.02857142873108387 615:0.02857142873108387 729:0.02857142873108387 731:0.02857142873108387 752:0.02857142873108387 764:0.02857142873108387 1038:0.02857142873108387 1154:0.02857142873108387 1329:0.02857142873108387 1588:0.02857142873108387 1634:0.02857142873108387 1733:0.02857142873108387 1842:0.02857142873108387 1936:0.02857142873108387 2108:0.02857142873108387 2183:0.02857142873108387 2278:0.02857142873108387 2399:0.02857142873108387 2559:0.02857142873108387 2641:0.02857142873108387 2858:0.02857142873108387 2922:0.02857142873108387 2952:0.02857142873108387 3082:0.02857142873108387 3112:0.02857142873108387 3122:0.02857142873108387 3232:0.02857142873108387 3359:0.02857142873108387 3462:0.02857142873108387 3527:0.02857142873108387 3548:0.02857142873108387
2077,552:0.03999999910593033 808:0.03999999910593033 878:0.03999999910593033 881:0.03999999910593033 965:0.03999999910593033 1059:0.03999999910593033 1191:0.03999999910593033 1409:0.03999999910593033 1572:0.03999999910593033 1751:0.03999999910593033 1920:0.03999999910593033 2109:0.03999999910593033 2280:0.03999999910593033 2516:0.03999999910593033 2570:0.03999999910593033 2594:0.03999999910593033 2658:0.03999999910593033 2730:0.03999999910593033 2752:0.03999999910593033 3047:0.03999999910593033 3082:0.03999999910593033 3099:0.03999999910593033 3154:0.03999999910593033 3155:0.03999999910593033 3672:0.03999999910593033
2078,65:0.02857142873108387 87:0.02857142873108387 247:0.02857142873108387 299:0.02857142873108387 395:0.02857142873108387 566:0.02857142873108387 637:0.02857142873108387 801:0.02857142873108387 816:0.02857142873108387 844:0.02857142873108387 963:0.02857142873108387 993:0.02857142873108387 1038:0.02857142873108387 1213:0.02857142873108387 1257:0.02857142873108387 1343:0.02857142873108387 1708:0.02857142873108387 1777:0.02857142873108387 1932:0.02857142873108387 1999:0.02857142873108387 2049:0.02857142873108387 2191:0.02857142873108387 2498:0.02857142873108387 2561:0.02857142873108387 2562:0.02857142873108387 2594:0.02857142873108387 2621:0.02857142873108387 2629:0.02857142873108387 2733:0.02857142873108387 2868:0.02857142873108387 3176:0.02857142873108387 3228:0.02857142873108387 3288:0.02857142873108387 3447:0.02857142873108387 3470:0.02857142873108387
2079,462:0.0476190485060215 546:0.0476190485060215 1302:0.0476190485060215 1570:0.0476190485060215 1932:0.0476190485060215 1970:0.0476190485060215 2036:0.0476190485060215 2085:0.0476190485060215 2298:0.0476190485060215 2411:0.0476190485060215 2539:0.0476190485060215 2641:0.0476190485060215 2919:0.0476190485060215 3039:0.0476190485060215 3048:0.0476190485060215 3122:0.0476190485060215 3139:0.0476190485060215 3305:0.0476190485060215 3346:0.0476190485060215 3391:0.0476190485060215 3568:0.0476190485060215
2080,32:0.03448275849223137 45:0.03448275849223137 65:0.03448275849223137 125:0.03448275849223137 165:0.03448275849223137 532:0.03448275849223137 565:0.03448275849223137 799:0.03448275849223137 917:0.03448275849223137 1011:0.03448275849223137 1085:0.03448275849223137 1565:0.03448275849223137 1624:0.03448275849223137 1635:0.03448275849223137 1752:0.03448275849223137 1789:0.03448275849223137 1916:0.03448275849223137 1955:0.03448275849223137 2044:0.03448275849223137 2695:0.03448275849223137 2927:0.03448275849223137 2965:0.03448275849223137 3016:0.03448275849223137 3030:0.03448275849223137 3180:0.03448275849223137 3579:0.03448275849223137 3599:0.03448275849223137 3605:0.03448275849223137 3647:0.03448275849223137
2081,32:0.0416666679084301 327:0.0416666679084301 387:0.0416666679084301 396:0.0416666679084301 579:0.0416666679084301 613:0.0416666679084301 709:0.0416666679084301 806:0.0416666679084301 853:0.0416666679084301 1163:0.0416666679084301 1483:0.0416666679084301 1733:0.0416666679084301 1966:0.0416666679084301 2142:0.0416666679084301 2239:0.0416666679084301 2241:0.0416666679084301 2243:0.0416666679084301 2290:0.0416666679084301 2388:0.0416666679084301 2681:0.0416666679084301 2698:0.0416666679084301 2994:0.0416666679084301 3268:0.0416666679084301 3640:0.0416666679084301
